Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/09  15:00:00,0.828248415956,1.90787655891,0.0,1.29846083798,0.0,0.0360171693653,0.0360171693653,0.0360171693653,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.584933760814
 01/09  16:00:00,0.882933371905,1.6423379133,0.0,1.0255568256,0.0,0.0284472606344,0.0284472606344,0.0284472606344,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.590938243246
 01/09  17:00:00,1.11051423765,1.64479791203,0.0,0.967580007997,0.0,0.0268390790105,0.0268390790105,0.0268390790105,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.646650348351
 01/09  18:00:00,1.54616274223,2.36799217457,0.0,1.56482099524,0.0,0.0434055623115,0.0434055623115,0.0434055623115,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.7660364844
 01/09  19:00:00,1.7986771862,1.68097136822,0.0,0.764248235678,0.0,0.0211989898628,0.0211989898628,0.0211989898628,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.876406061947
 01/09  20:00:00,1.7477654565,1.62802961049,0.0,0.691911317007,0.0,0.0191924826391,0.0191924826391,0.0191924826391,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.894503148604
 01/09  21:00:00,1.62391999574,1.72982133608,0.0,0.857739985839,0.0,0.0237922973399,0.0237922973399,0.0237922973399,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.829035532097
 01/09  22:00:00,1.48685446204,1.82217922769,0.0,1.03076906823,0.0,0.0285918396775,0.0285918396775,0.0285918396775,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.749369302048
 01/09  23:00:00,1.22326393597,2.16056142197,0.0,1.50145949634,0.0,0.0416480184795,0.0416480184795,0.0416480184795,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.622720951247
 01/09  24:00:00,0.961723055226,2.4941438331,0.0,1.97665026466,0.0,0.0548290293216,0.0548290293216,0.0548290293216,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.485879178651
 01/10  01:00:00,0.703788738546,2.81090727109,0.0,2.44408069374,0.0,0.0677947811086,0.0677947811086,0.0677947811086,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.340676661561
 01/10  02:00:00,0.60306294394,3.0327468485,0.0,2.73427105281,0.0,0.0758441846834,0.0758441846834,0.0758441846834,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.274398611418
 01/10  03:00:00,0.569302559997,3.32590433591,0.0,3.04566681242,0.0,0.0844817912138,0.0844817912138,0.0844817912138,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.256439494977
 01/10  04:00:00,0.561906404445,3.49553660714,0.0,3.21045929062,0.0,0.0890528636895,0.0890528636895,0.0890528636895,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.261614274919
 01/10  05:00:00,0.560078833071,3.56537653499,0.0,3.22842834582,0.0,0.0895512957451,0.0895512957451,0.0895512957451,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.314371467111
 01/10  06:00:00,0.611735757838,3.8294687567,0.0,3.2585297372,0.0,0.0903862588644,0.0903862588644,0.0903862588644,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.545745212188
 01/10  07:00:00,0.803113142455,4.15137400973,0.0,3.14472001928,0.0,0.0872293643584,0.0872293643584,0.0872293643584,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.977545023603
 01/10  08:00:00,1.08575853557,4.04172564272,0.0,2.9148255847,0.0,0.0808524706204,0.0808524706204,0.0808524706204,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.09596959985
 01/10  09:00:00,1.02600405982,3.69070068472,0.0,2.60012904123,0.0,0.0721233057715,0.0721233057715,0.0721233057715,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.0644217277
 01/10  10:00:00,0.860874775158,2.58499351795,0.0,1.5936197933,0.0,0.0442043936333,0.0442043936333,0.0442043936333,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.969118031706
 01/10  11:00:00,0.851683739205,2.26346682223,0.0,1.38414183755,0.0,0.0383938194597,0.0383938194597,0.0383938194597,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.856545874684
 01/10  12:00:00,0.834709686783,0.961931878437,0.0,0.182972217881,0.0,0.00507534857257,0.00507534857257,0.00507534857257,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.756173571671
 01/10  13:00:00,0.81478839949,0.697865527774,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.3518459739,0.325213081027,0.675463278059
 01/10  14:00:00,0.792035894651,0.651722239161,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.317847783081,0.336458767007,0.628545332213
 01/10  15:00:00,0.792231246591,0.607353568133,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.355404201945,0.582871608008
 01/10  16:00:00,0.854486111271,0.614840264179,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.375160136774,0.588997419726
 01/10  17:00:00,1.08367515864,0.67574840033,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.44374869,0.645180844644
 01/10  18:00:00,1.5099015154,1.06107139879,0.0,0.25756160192,0.0,0.00714433548324,0.00714433548324,0.00714433548324,0.417827884001,0.0857006188716,0.445069937436,0.53908373961,0.766375101935
 01/10  19:00:00,1.77747819634,0.91646771712,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.585282233363,0.876150646527
 01/10  20:00:00,1.72857297386,0.935794854718,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.604126355815,0.894179709843
 01/10  21:00:00,1.60161367674,0.925970971858,0.0,0.0535712470846,0.0,0.00148597833906,0.00148597833906,0.00148597833906,0.567817418333,0.1164649366,0.275874927963,0.624895415507,0.829353906629
 01/10  22:00:00,1.46775168872,1.13416672798,0.0,0.342091876707,0.0,0.00948906636341,0.00948906636341,0.00948906636341,0.476752324918,0.0977865969395,0.258342283024,0.610306417479,0.750033993866
 01/10  23:00:00,1.19935770637,1.29927216505,0.0,0.639612120246,0.0,0.0177417888851,0.0177417888851,0.0177417888851,0.358903443084,0.0736146271644,0.205880856148,0.528141991089,0.623279070424
 01/10  24:00:00,0.933727344802,1.48523551647,0.0,0.967372349233,0.0,0.0268333188977,0.0268333188977,0.0268333188977,0.246411292335,0.050541388868,0.135920781757,0.458945562945,0.486248777452
 01/11  01:00:00,0.676640873448,1.83236540888,0.0,1.46536858821,0.0,0.0406469160105,0.0406469160105,0.0406469160105,0.128562410501,0.0263694190929,0.0863692416722,0.379617886171,0.340846904876
 01/11  02:00:00,0.575208654188,2.02865222072,0.0,1.73009151706,0.0,0.0479898949316,0.0479898949316,0.0479898949316,0.0749947671662,0.0153821588643,0.0722387554862,0.34952807774,0.274483519392
 01/11  03:00:00,0.535170852076,2.09547642673,0.0,1.815179052,0.0,0.0503500832925,0.0503500832925,0.0503500832925,0.0535676765835,0.0109872588647,0.0597152550472,0.345475578288,0.256499346218
 01/11  04:00:00,0.525461413466,2.18171882784,0.0,1.89657498596,0.0,0.0526078727102,0.0526078727102,0.0526078727102,0.0535676765835,0.0109872588647,0.0526110263622,0.340612578945,0.26168080028
 01/11  05:00:00,0.530896422468,2.51345233201,0.0,2.17636850898,0.0,0.0603688851421,0.0603688851421,0.0603688851421,0.0535676765835,0.0109872588647,0.0631517086927,0.327745893185,0.314507100962
 01/11  06:00:00,0.586658382082,2.92582877046,0.0,2.35446118009,0.0,0.0653088831076,0.0653088831076,0.0653088831076,0.0535676765835,0.0109872588647,0.0759814879778,0.365738075548,0.546173783062
 01/11  07:00:00,0.77660604285,3.19674102128,0.0,2.1891082549,0.0,0.0607222647534,0.0607222647534,0.0607222647534,0.123205679416,0.0252706876143,0.129758030703,0.422574380363,0.978523799541
 01/11  08:00:00,1.07702234078,3.72791884454,0.0,2.5998756038,0.0,0.0721162758337,0.0721162758337,0.0721162758337,0.251768089917,0.0516401067072,0.207405929039,0.449016939288,1.09711278256
 01/11  09:00:00,1.01884377923,3.43367683667,0.0,2.34199259953,0.0,0.0649630251775,0.0649630251775,0.0649630251775,0.24105456125,0.0494426573893,0.268690649238,0.379617886171,1.06553432135
 01/11  10:00:00,0.883923591066,3.41692937641,0.0,2.424556409,0.0,0.0672532095421,0.0672532095421,0.0672532095421,0.123205679416,0.0252706876143,0.330033495679,0.323085518815,0.970117274465
 01/11  11:00:00,0.908958527582,4.32914748187,0.0,3.44896456021,0.0,0.095668607837,0.095668607837,0.095668607837,0.101778555585,0.0208757889786,0.344876619894,0.330683955288,0.85740381167
 01/11  12:00:00,0.929852822672,4.3926796779,0.0,3.61299290332,0.0,0.100218484462,0.100218484462,0.100218484462,0.101778555585,0.0208757889786,0.361119725873,0.330785267774,0.75690068569
