,State,Locale,Load Level,File Dir
207,GA,Brunswick-Malcolm McKinnon AP,BASE,residential_load_data/BASE/USA_GA_Brunswick-Malcolm.McKinnon.AP.722137_TMY3_BASE.csv
208,GA,Columbus Metro AP,BASE,residential_load_data/BASE/USA_GA_Columbus.Metro.AP.722255_TMY3_BASE.csv
209,GA,Dekalb Peachtree AP,BASE,residential_load_data/BASE/USA_GA_Dekalb.Peachtree.AP.722196_TMY3_BASE.csv
210,GA,Fort Benning-Lawson Field,BASE,residential_load_data/BASE/USA_GA_Fort.Benning-Lawson.Field.722250_TMY3_BASE.csv
211,GA,Fulton County AP,BASE,residential_load_data/BASE/USA_GA_Fulton.County.AP.722195_TMY3_BASE.csv
212,GA,Macon-Middle Georgia Rgnl AP,BASE,residential_load_data/BASE/USA_GA_Macon-Middle.Georgia.Rgnl.AP.722170_TMY3_BASE.csv
213,GA,Marietta-Dobbins AFB,BASE,residential_load_data/BASE/USA_GA_Marietta-Dobbins.AFB.722270_TMY3_BASE.csv
214,GA,Rome-Richard B Russell AP,BASE,residential_load_data/BASE/USA_GA_Rome-Richard.B.Russell.AP.723200_TMY3_BASE.csv
215,GA,Savannah-Hunter AAF,BASE,residential_load_data/BASE/USA_GA_Savannah-Hunter.AAF.747804_TMY3_BASE.csv
216,GA,Savannah Intl AP,BASE,residential_load_data/BASE/USA_GA_Savannah.Intl.AP.722070_TMY3_BASE.csv
217,GA,Valdosta-Moody AFB,BASE,residential_load_data/BASE/USA_GA_Valdosta-Moody.AFB.747810_TMY3_BASE.csv
218,GA,Valdosta Rgnl AP,BASE,residential_load_data/BASE/USA_GA_Valdosta.Rgnl.AP.722166_TMY3_BASE.csv
219,GA,Warner Robins AFB,BASE,residential_load_data/BASE/USA_GA_Warner.Robins.AFB.722175_TMY3_BASE.csv
220,HI,Barbers Point NAS,BASE,residential_load_data/BASE/USA_HI_Barbers.Point.NAS.911780_TMY3_BASE.csv
221,HI,Hilo Intl AP,BASE,residential_load_data/BASE/USA_HI_Hilo.Intl.AP.912850_TMY3_BASE.csv
222,HI,Honolulu Intl AP,BASE,residential_load_data/BASE/USA_HI_Honolulu.Intl.AP.911820_TMY3_BASE.csv
223,HI,Kahului AP,BASE,residential_load_data/BASE/USA_HI_Kahului.AP.911900_TMY3_BASE.csv
224,HI,Kailua-Kaneohe Bay MCAS,BASE,residential_load_data/BASE/USA_HI_Kailua-Kaneohe.Bay.MCAS.911760_TMY3_BASE.csv
225,HI,Kapalua-West Maui AP,BASE,residential_load_data/BASE/USA_HI_Kapalua-West.Maui.AP.911904_TMY3_BASE.csv
226,HI,Keahole-Kona Intl AP,BASE,residential_load_data/BASE/USA_HI_Keahole-Kona.Intl.AP.911975_TMY3_BASE.csv
227,HI,Lanai AP,BASE,residential_load_data/BASE/USA_HI_Lanai.AP.911905_TMY3_BASE.csv
228,HI,Lihue AP,BASE,residential_load_data/BASE/USA_HI_Lihue.AP.911650_TMY3_BASE.csv
229,HI,Molokai AWOS,BASE,residential_load_data/BASE/USA_HI_Molokai.AWOS.911860_TMY3_BASE.csv
230,IA,Algona Muni AP,BASE,residential_load_data/BASE/USA_IA_Algona.Muni.AP.725457_TMY3_BASE.csv
231,IA,Atlantic Muni AP,BASE,residential_load_data/BASE/USA_IA_Atlantic.Muni.AP.725453_TMY3_BASE.csv
232,IA,Boone Muni AP,BASE,residential_load_data/BASE/USA_IA_Boone.Muni.AP.725486_TMY3_BASE.csv
233,IA,Burlington Muni AP,BASE,residential_load_data/BASE/USA_IA_Burlington.Muni.AP.725455_TMY3_BASE.csv
234,IA,Carroll Muni AP,BASE,residential_load_data/BASE/USA_IA_Carroll.Muni.AP.725468_TMY3_BASE.csv
235,IA,Cedar Rapids Muni AP,BASE,residential_load_data/BASE/USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3_BASE.csv
236,IA,Chariton Muni AP,BASE,residential_load_data/BASE/USA_IA_Chariton.Muni.AP.725469_TMY3_BASE.csv
237,IA,Charles City Muni AP,BASE,residential_load_data/BASE/USA_IA_Charles.City.Muni.AP.725463_TMY3_BASE.csv
238,IA,Clarinda Muni AP,BASE,residential_load_data/BASE/USA_IA_Clarinda.Muni.AP.725479_TMY3_BASE.csv
239,IA,Clinton Muni AWOS,BASE,residential_load_data/BASE/USA_IA_Clinton.Muni.AWOS.725473_TMY3_BASE.csv
240,IA,Council Bluffs Muni AP,BASE,residential_load_data/BASE/USA_IA_Council.Bluffs.Muni.AP.725497_TMY3_BASE.csv
241,IA,Creston Muni AP,BASE,residential_load_data/BASE/USA_IA_Creston.Muni.AP.725474_TMY3_BASE.csv
242,IA,Decorah Muni AP,BASE,residential_load_data/BASE/USA_IA_Decorah.Muni.AP.725476_TMY3_BASE.csv
243,IA,Denison Muni AP,BASE,residential_load_data/BASE/USA_IA_Denison.Muni.AP.725477_TMY3_BASE.csv
244,IA,Des Moines Intl AP,BASE,residential_load_data/BASE/USA_IA_Des.Moines.Intl.AP.725460_TMY3_BASE.csv
245,IA,Dubuque Rgnl AP,BASE,residential_load_data/BASE/USA_IA_Dubuque.Rgnl.AP.725470_TMY3_BASE.csv
246,IA,Estherville Muni AP,BASE,residential_load_data/BASE/USA_IA_Estherville.Muni.AP.726499_TMY3_BASE.csv
247,IA,Fairfield Muni AP,BASE,residential_load_data/BASE/USA_IA_Fairfield.Muni.AP.726498_TMY3_BASE.csv
248,IA,Fort Dodge AWOS,BASE,residential_load_data/BASE/USA_IA_Fort.Dodge.AWOS.725490_TMY3_BASE.csv
249,IA,Fort Madison Muni AP,BASE,residential_load_data/BASE/USA_IA_Fort.Madison.Muni.AP.725483_TMY3_BASE.csv
250,IA,Keokuk Muni AP,BASE,residential_load_data/BASE/USA_IA_Keokuk.Muni.AP.725456_TMY3_BASE.csv
251,IA,Knoxville Muni AP,BASE,residential_load_data/BASE/USA_IA_Knoxville.Muni.AP.725493_TMY3_BASE.csv
252,IA,Le Mars Muni AP,BASE,residential_load_data/BASE/USA_IA_Le.Mars.Muni.AP.725484_TMY3_BASE.csv
253,IA,Mason City Muni AP,BASE,residential_load_data/BASE/USA_IA_Mason.City.Muni.AP.725485_TMY3_BASE.csv
254,IA,Monticello Muni AP,BASE,residential_load_data/BASE/USA_IA_Monticello.Muni.AP.725475_TMY3_BASE.csv
255,IA,Muscatine Muni AP,BASE,residential_load_data/BASE/USA_IA_Muscatine.Muni.AP.725487_TMY3_BASE.csv
256,IA,Newton Muni AP,BASE,residential_load_data/BASE/USA_IA_Newton.Muni.AP.725464_TMY3_BASE.csv
257,IA,Oelwein Muni AP,BASE,residential_load_data/BASE/USA_IA_Oelwein.Muni.AP.725488_TMY3_BASE.csv
258,IA,Orange City Muni AP,BASE,residential_load_data/BASE/USA_IA_Orange.City.Muni.AP.725489_TMY3_BASE.csv
259,IA,Ottumwa Industrial AP,BASE,residential_load_data/BASE/USA_IA_Ottumwa.Industrial.AP.725465_TMY3_BASE.csv
260,IA,Red Oak Muni AP,BASE,residential_load_data/BASE/USA_IA_Red.Oak.Muni.AP.725494_TMY3_BASE.csv
261,IA,Sheldon Muni AP,BASE,residential_load_data/BASE/USA_IA_Sheldon.Muni.AP.725495_TMY3_BASE.csv
262,IA,Shenandoah Muni AP,BASE,residential_load_data/BASE/USA_IA_Shenandoah.Muni.AP.725467_TMY3_BASE.csv
263,IA,Sioux City-Sioux Gateway AP,BASE,residential_load_data/BASE/USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3_BASE.csv
264,IA,Spencer Muni AP,BASE,residential_load_data/BASE/USA_IA_Spencer.Muni.AP.726500_TMY3_BASE.csv
265,IA,Storm Lake Muni AP,BASE,residential_load_data/BASE/USA_IA_Storm.Lake.Muni.AP.725496_TMY3_BASE.csv
266,IA,Washington Muni AP,BASE,residential_load_data/BASE/USA_IA_Washington.Muni.AP.725454_TMY3_BASE.csv
267,IA,Waterloo Muni AP,BASE,residential_load_data/BASE/USA_IA_Waterloo.Muni.AP.725480_TMY3_BASE.csv
268,IA,Webster City Muni AP,BASE,residential_load_data/BASE/USA_IA_Webster.City.Muni.AP.725478_TMY3_BASE.csv
269,ID,Boise Air Terminal,BASE,residential_load_data/BASE/USA_ID_Boise.Air.Terminal.726810_TMY3_BASE.csv
270,ID,Burley Muni AP,BASE,residential_load_data/BASE/USA_ID_Burley.Muni.AP.725867_TMY3_BASE.csv
271,ID,Caldwell AWOS,BASE,residential_load_data/BASE/USA_ID_Caldwell.AWOS.726813_TMY3_BASE.csv
272,ID,Coeur dAlene AWOS,BASE,residential_load_data/BASE/USA_ID_Coeur.dAlene.AWOS.727834_TMY3_BASE.csv
273,ID,Hailey-Sun Valley AP,BASE,residential_load_data/BASE/USA_ID_Hailey-Sun.Valley.AP.725865_TMY3_BASE.csv
274,ID,Idaho Falls-Fanning Field,BASE,residential_load_data/BASE/USA_ID_Idaho.Falls-Fanning.Field.725785_TMY3_BASE.csv
275,ID,Lewiston-Nez Perce County AP,BASE,residential_load_data/BASE/USA_ID_Lewiston-Nez.Perce.County.AP.727830_TMY3_BASE.csv
276,ID,Malad City AP,BASE,residential_load_data/BASE/USA_ID_Malad.City.AP.725786_TMY3_BASE.csv
277,ID,Mountain Home AFB,BASE,residential_load_data/BASE/USA_ID_Mountain.Home.AFB.726815_TMY3_BASE.csv
278,ID,Pocatello Muni AP,BASE,residential_load_data/BASE/USA_ID_Pocatello.Muni.AP.725780_TMY3_BASE.csv
279,ID,Salmon-Lemhi AWOS,BASE,residential_load_data/BASE/USA_ID_Salmon-Lemhi.AWOS.726865_TMY3_BASE.csv
280,ID,Soda Springs-Tigert AP,BASE,residential_load_data/BASE/USA_ID_Soda.Springs-Tigert.AP.725868_TMY3_BASE.csv
281,ID,Twin Falls-Magic Valley Rgnl AP-Joslin Field,BASE,residential_load_data/BASE/USA_ID_Twin.Falls-Magic.Valley.Rgnl.AP-Joslin.Field.725866_TMY3_BASE.csv
282,IL,Aurora Muni AP,BASE,residential_load_data/BASE/USA_IL_Aurora.Muni.AP.744655_TMY3_BASE.csv
283,IL,Belleville-Scott AFB,BASE,residential_load_data/BASE/USA_IL_Belleville-Scott.AFB.724338_TMY3_BASE.csv
284,IL,Bloomington Normal-Central Illinois Rgnl AP,BASE,residential_load_data/BASE/USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3_BASE.csv
285,IL,Cahokia AP,BASE,residential_load_data/BASE/USA_IL_Cahokia.AP.725314_TMY3_BASE.csv
286,IL,Carbondale-Southern Illinois AP,BASE,residential_load_data/BASE/USA_IL_Carbondale-Southern.Illinois.AP.724336_TMY3_BASE.csv
287,IL,Chicago-Midway AP,BASE,residential_load_data/BASE/USA_IL_Chicago-Midway.AP.725340_TMY3_BASE.csv
288,IL,Chicago-OHare Intl AP,BASE,residential_load_data/BASE/USA_IL_Chicago-OHare.Intl.AP.725300_TMY3_BASE.csv
289,IL,Decatur AP,BASE,residential_load_data/BASE/USA_IL_Decatur.AP.725316_TMY3_BASE.csv
290,IL,Du Page AP,BASE,residential_load_data/BASE/USA_IL_Du.Page.AP.725305_TMY3_BASE.csv
291,IL,Marion-Williamson County Rgnl AP,BASE,residential_load_data/BASE/USA_IL_Marion-Williamson.County.Rgnl.AP.724339_TMY3_BASE.csv
292,IL,Moline-Quad City Intl AP,BASE,residential_load_data/BASE/USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3_BASE.csv
293,IL,Mount Vernon AWOS,BASE,residential_load_data/BASE/USA_IL_Mount.Vernon.AWOS.724335_TMY3_BASE.csv
294,IL,Peoria-Greater Peoria AP,BASE,residential_load_data/BASE/USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3_BASE.csv
295,IL,Quincy Muni AP,BASE,residential_load_data/BASE/USA_IL_Quincy.Muni.AP.724396_TMY3_BASE.csv
296,IL,Rockford-Greater Rockford AP,BASE,residential_load_data/BASE/USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3_BASE.csv
297,IL,Springfield-Capital AP,BASE,residential_load_data/BASE/USA_IL_Springfield-Capital.AP.724390_TMY3_BASE.csv
298,IL,Sterling-Rock Falls-Whiteside County AP,BASE,residential_load_data/BASE/USA_IL_Sterling-Rock.Falls-Whiteside.County.AP.725326_TMY3_BASE.csv
299,IL,University of Illinois-Willard AP,BASE,residential_load_data/BASE/USA_IL_University.of.Illinois-Willard.AP.725315_TMY3_BASE.csv
300,IL,Waukegan Rgnl AP,BASE,residential_load_data/BASE/USA_IL_Waukegan.Rgnl.AP.725347_TMY3_BASE.csv
301,IN,Delaware County-Johnson Field,BASE,residential_load_data/BASE/USA_IN_Delaware.County-Johnson.Field.725336_TMY3_BASE.csv
302,IN,Evansville Rgnl AP,BASE,residential_load_data/BASE/USA_IN_Evansville.Rgnl.AP.724320_TMY3_BASE.csv
303,IN,Fort Wayne Intl AP,BASE,residential_load_data/BASE/USA_IN_Fort.Wayne.Intl.AP.725330_TMY3_BASE.csv
304,IN,Grissom AFB,BASE,residential_load_data/BASE/USA_IN_Grissom.AFB.725335_TMY3_BASE.csv
305,IN,Huntingburg Muni AP,BASE,residential_load_data/BASE/USA_IN_Huntingburg.Muni.AP.724365_TMY3_BASE.csv
306,IN,Indianapolis Intl AP,BASE,residential_load_data/BASE/USA_IN_Indianapolis.Intl.AP.724380_TMY3_BASE.csv
307,IN,Lafayette-Purdue University AP,BASE,residential_load_data/BASE/USA_IN_Lafayette-Purdue.University.AP.724386_TMY3_BASE.csv
308,IN,Monroe County AP,BASE,residential_load_data/BASE/USA_IN_Monroe.County.AP.724375_TMY3_BASE.csv
309,IN,South Bend-Michiana Rgnl AP,BASE,residential_load_data/BASE/USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3_BASE.csv
310,IN,Terre Haute-Hulman Rgnl AP,BASE,residential_load_data/BASE/USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3_BASE.csv
311,KS,Chanute-Martin Johnson AP,BASE,residential_load_data/BASE/USA_KS_Chanute-Martin.Johnson.AP.724507_TMY3_BASE.csv
312,KS,Concordia-Blosser Muni AP,BASE,residential_load_data/BASE/USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3_BASE.csv
313,KS,Dodge City Rgnl AP,BASE,residential_load_data/BASE/USA_KS_Dodge.City.Rgnl.AP.724510_TMY3_BASE.csv
314,KS,Emporia Muni AP,BASE,residential_load_data/BASE/USA_KS_Emporia.Muni.AP.724556_TMY3_BASE.csv
315,KS,Fort Riley-Marshall AAF,BASE,residential_load_data/BASE/USA_KS_Fort.Riley-Marshall.AAF.724550_TMY3_BASE.csv
316,KS,Garden City Muni AP,BASE,residential_load_data/BASE/USA_KS_Garden.City.Muni.AP.724515_TMY3_BASE.csv
317,KS,Goodland-Renner Field,BASE,residential_load_data/BASE/USA_KS_Goodland-Renner.Field.724650_TMY3_BASE.csv
318,KS,Great Bend AWOS,BASE,residential_load_data/BASE/USA_KS_Great.Bend.AWOS.724517_TMY3_BASE.csv
319,KS,Hays Muni AWOS,BASE,residential_load_data/BASE/USA_KS_Hays.Muni.AWOS.724518_TMY3_BASE.csv
320,KS,Hill City Muni AP,BASE,residential_load_data/BASE/USA_KS_Hill.City.Muni.AP.724655_TMY3_BASE.csv
321,KS,Hutchinson Muni AP,BASE,residential_load_data/BASE/USA_KS_Hutchinson.Muni.AP.724506_TMY3_BASE.csv
322,KS,Liberal Muni AP,BASE,residential_load_data/BASE/USA_KS_Liberal.Muni.AP.724516_TMY3_BASE.csv
323,KS,Manhattan Rgnl AP,BASE,residential_load_data/BASE/USA_KS_Manhattan.Rgnl.AP.724555_TMY3_BASE.csv
324,KS,Newton AWOS,BASE,residential_load_data/BASE/USA_KS_Newton.AWOS.724509_TMY3_BASE.csv
325,KS,Olathe-Johnson County Executive AP,BASE,residential_load_data/BASE/USA_KS_Olathe-Johnson.County.Executive.AP.724468_TMY3_BASE.csv
326,KS,Olathe-Johnson County Industrial AP,BASE,residential_load_data/BASE/USA_KS_Olathe-Johnson.County.Industrial.AP.724475_TMY3_BASE.csv
327,KS,Russell Muni AP,BASE,residential_load_data/BASE/USA_KS_Russell.Muni.AP.724585_TMY3_BASE.csv
328,KS,Salina Muni AP,BASE,residential_load_data/BASE/USA_KS_Salina.Muni.AP.724586_TMY3_BASE.csv
329,KS,Topeka-Forbes AFB,BASE,residential_load_data/BASE/USA_KS_Topeka-Forbes.AFB.724565_TMY3_BASE.csv
330,KS,Topeka-Phillip Billard Muni AP,BASE,residential_load_data/BASE/USA_KS_Topeka-Phillip.Billard.Muni.AP.724560_TMY3_BASE.csv
331,KS,Wichita-Col Jabara Field,BASE,residential_load_data/BASE/USA_KS_Wichita-Col.Jabara.Field.724504_TMY3_BASE.csv
332,KS,Wichita-McConnell AFB,BASE,residential_load_data/BASE/USA_KS_Wichita-McConnell.AFB.724505_TMY3_BASE.csv
333,KS,Wichita-Mid Continent AP,BASE,residential_load_data/BASE/USA_KS_Wichita-Mid.Continent.AP.724500_TMY3_BASE.csv
334,KY,Bowling Green-Warren County AP,BASE,residential_load_data/BASE/USA_KY_Bowling.Green-Warren.County.AP.746716_TMY3_BASE.csv
335,KY,Cincinnati-Northern Kentucky AP,BASE,residential_load_data/BASE/USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY3_BASE.csv
336,KY,Fort Campbell AAF,BASE,residential_load_data/BASE/USA_KY_Fort.Campbell.AAF.746710_TMY3_BASE.csv
337,KY,Fort Knox-Godman AAF,BASE,residential_load_data/BASE/USA_KY_Fort.Knox-Godman.AAF.724240_TMY3_BASE.csv
338,KY,Henderson City County AP,BASE,residential_load_data/BASE/USA_KY_Henderson.City.County.AP.724238_TMY3_BASE.csv
339,KY,Jackson-Julian Carroll AP,BASE,residential_load_data/BASE/USA_KY_Jackson-Julian.Carroll.AP.724236_TMY3_BASE.csv
340,KY,Lexington-Bluegrass AP,BASE,residential_load_data/BASE/USA_KY_Lexington-Bluegrass.AP.724220_TMY3_BASE.csv
341,KY,London-Corbin-Magee Field,BASE,residential_load_data/BASE/USA_KY_London-Corbin-Magee.Field.724243_TMY3_BASE.csv
342,KY,Louisville-Bowman Field,BASE,residential_load_data/BASE/USA_KY_Louisville-Bowman.Field.724235_TMY3_BASE.csv
343,KY,Louisville-Standiford Field,BASE,residential_load_data/BASE/USA_KY_Louisville-Standiford.Field.724230_TMY3_BASE.csv
344,KY,Paducah-Barkley Rgnl AP,BASE,residential_load_data/BASE/USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3_BASE.csv
345,KY,Somerset-Pulaski County AWOS,BASE,residential_load_data/BASE/USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3_BASE.csv
346,LA,Alexandria-England AFB,BASE,residential_load_data/BASE/USA_LA_Alexandria-England.AFB.747540_TMY3_BASE.csv
347,LA,Alexandria-Esler Rgnl AP,BASE,residential_load_data/BASE/USA_LA_Alexandria-Esler.Rgnl.AP.722487_TMY3_BASE.csv
348,LA,Barksdale AFB,BASE,residential_load_data/BASE/USA_LA_Barksdale.AFB.722485_TMY3_BASE.csv
349,LA,Baton Rouge-Ryan AP,BASE,residential_load_data/BASE/USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3_BASE.csv
350,LA,Fort Polk,BASE,residential_load_data/BASE/USA_LA_Fort.Polk.722390_TMY3_BASE.csv
351,LA,Houma-Terrebonne AP,BASE,residential_load_data/BASE/USA_LA_Houma-Terrebonne.AP.722406_TMY3_BASE.csv
352,LA,Lafayette RgnlAP,BASE,residential_load_data/BASE/USA_LA_Lafayette.RgnlAP.722405_TMY3_BASE.csv
353,LA,Lake Charles AP,BASE,residential_load_data/BASE/USA_LA_Lake.Charles.AP.722404_TMY3_BASE.csv
354,LA,Lake Charles Rgnl AP,BASE,residential_load_data/BASE/USA_LA_Lake.Charles.Rgnl.AP.722400_TMY3_BASE.csv
355,LA,Monroe Rgnl AP,BASE,residential_load_data/BASE/USA_LA_Monroe.Rgnl.AP.722486_TMY3_BASE.csv
356,LA,New Iberia,BASE,residential_load_data/BASE/USA_LA_New.Iberia.722314_TMY3_BASE.csv
357,LA,New Orleans-Alvin Callender Field,BASE,residential_load_data/BASE/USA_LA_New.Orleans-Alvin.Callender.Field.722316_TMY3_BASE.csv
358,LA,New Orleans-Lakefront AP,BASE,residential_load_data/BASE/USA_LA_New.Orleans-Lakefront.AP.722315_TMY3_BASE.csv
359,LA,New Orleans Intl AP,BASE,residential_load_data/BASE/USA_LA_New.Orleans.Intl.AP.722310_TMY3_BASE.csv
360,LA,Patterson Mem AP,BASE,residential_load_data/BASE/USA_LA_Patterson.Mem.AP.722329_TMY3_BASE.csv
361,LA,Shreveport Downtown,BASE,residential_load_data/BASE/USA_LA_Shreveport.Downtown.722484_TMY3_BASE.csv
362,LA,Shreveport Rgnl AP,BASE,residential_load_data/BASE/USA_LA_Shreveport.Rgnl.AP.722480_TMY3_BASE.csv
363,MA,Barnstable-Boardman Poland AP,BASE,residential_load_data/BASE/USA_MA_Barnstable-Boardman.Poland.AP.725067_TMY3_BASE.csv
364,MA,Beverly Muni AP,BASE,residential_load_data/BASE/USA_MA_Beverly.Muni.AP.725088_TMY3_BASE.csv
365,MA,Boston-Logan Intl AP,BASE,residential_load_data/BASE/USA_MA_Boston-Logan.Intl.AP.725090_TMY3_BASE.csv
366,MA,Chicopee Falls-Westover AFB,BASE,residential_load_data/BASE/USA_MA_Chicopee.Falls-Westover.AFB.744910_TMY3_BASE.csv
367,MA,Lawrence Muni AP,BASE,residential_load_data/BASE/USA_MA_Lawrence.Muni.AP.744904_TMY3_BASE.csv
368,MA,Marthas Vineyard AP,BASE,residential_load_data/BASE/USA_MA_Marthas.Vineyard.AP.725066_TMY3_BASE.csv
369,MA,Nantucket Mem AP,BASE,residential_load_data/BASE/USA_MA_Nantucket.Mem.AP.725063_TMY3_BASE.csv
370,MA,New Bedford Rgnl AP,BASE,residential_load_data/BASE/USA_MA_New.Bedford.Rgnl.AP.725065_TMY3_BASE.csv
371,MA,North Adams AP,BASE,residential_load_data/BASE/USA_MA_North.Adams.AP.725075_TMY3_BASE.csv
372,MA,Norwood Mem AP,BASE,residential_load_data/BASE/USA_MA_Norwood.Mem.AP.725098_TMY3_BASE.csv
373,MA,Otis ANGB,BASE,residential_load_data/BASE/USA_MA_Otis.ANGB.725060_TMY3_BASE.csv
374,MA,Plymouth Muni AP,BASE,residential_load_data/BASE/USA_MA_Plymouth.Muni.AP.725064_TMY3_BASE.csv
375,MA,Provincetown AWOS,BASE,residential_load_data/BASE/USA_MA_Provincetown.AWOS.725073_TMY3_BASE.csv
376,MA,Westfield-Barnes Muni AP,BASE,residential_load_data/BASE/USA_MA_Westfield-Barnes.Muni.AP.744915_TMY3_BASE.csv
377,MA,Worcester Rgnl AP,BASE,residential_load_data/BASE/USA_MA_Worcester.Rgnl.AP.725095_TMY3_BASE.csv
378,MD,Andrews AFB,BASE,residential_load_data/BASE/USA_MD_Andrews.AFB.745940_TMY3_BASE.csv
379,MD,Baltimore-Washington Intl AP,BASE,residential_load_data/BASE/USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3_BASE.csv
380,MD,Hagerstown-Washington County Rgnl AP,BASE,residential_load_data/BASE/USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3_BASE.csv
381,MD,Patuxent River NAS,BASE,residential_load_data/BASE/USA_MD_Patuxent.River.NAS.724040_TMY3_BASE.csv
382,MD,Salisbury-Wicomico County Rgnl AP,BASE,residential_load_data/BASE/USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3_BASE.csv
383,ME,Auburn-Lewiston Muni AP,BASE,residential_load_data/BASE/USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3_BASE.csv
384,ME,Augusta AP,BASE,residential_load_data/BASE/USA_ME_Augusta.AP.726185_TMY3_BASE.csv
385,ME,Bangor Intl AP,BASE,residential_load_data/BASE/USA_ME_Bangor.Intl.AP.726088_TMY3_BASE.csv
386,ME,Bar Harbor AWOS,BASE,residential_load_data/BASE/USA_ME_Bar.Harbor.AWOS.726077_TMY3_BASE.csv
387,ME,Brunswick NAS,BASE,residential_load_data/BASE/USA_ME_Brunswick.NAS.743920_TMY3_BASE.csv
388,ME,Caribou Muni AP,BASE,residential_load_data/BASE/USA_ME_Caribou.Muni.AP.727120_TMY3_BASE.csv
389,ME,Edmundston-Northern Aroostook Rgnl AP,BASE,residential_load_data/BASE/USA_ME_Edmundston-Northern.Aroostook.Rgnl.AP.726083_TMY3_BASE.csv
390,ME,Houlton Intl AP,BASE,residential_load_data/BASE/USA_ME_Houlton.Intl.AP.727033_TMY3_BASE.csv
391,ME,Millinocket Muni AP,BASE,residential_load_data/BASE/USA_ME_Millinocket.Muni.AP.726196_TMY3_BASE.csv
392,ME,Portland Intl Jetport,BASE,residential_load_data/BASE/USA_ME_Portland.Intl.Jetport.726060_TMY3_BASE.csv
393,ME,Presque Isle Muni AP,BASE,residential_load_data/BASE/USA_ME_Presque.Isle.Muni.AP.727130_TMY3_BASE.csv
394,ME,Rockland-Knox AWOS,BASE,residential_load_data/BASE/USA_ME_Rockland-Knox.AWOS.726079_TMY3_BASE.csv
395,ME,Sanford Muni AWOS,BASE,residential_load_data/BASE/USA_ME_Sanford.Muni.AWOS.726064_TMY3_BASE.csv
396,ME,Waterville AWOS,BASE,residential_load_data/BASE/USA_ME_Waterville.AWOS.726073_TMY3_BASE.csv
397,ME,Wiscasset AP,BASE,residential_load_data/BASE/USA_ME_Wiscasset.AP.727135_TMY3_BASE.csv
398,MI,Alpena County Rgnl AP,BASE,residential_load_data/BASE/USA_MI_Alpena.County.Rgnl.AP.726390_TMY3_BASE.csv
399,MI,Ann Arbor Muni AP,BASE,residential_load_data/BASE/USA_MI_Ann.Arbor.Muni.AP.725374_TMY3_BASE.csv
400,MI,Battle Creek-Kellogg AP,BASE,residential_load_data/BASE/USA_MI_Battle.Creek-Kellogg.AP.725396_TMY3_BASE.csv
401,MI,Benton Harbor-Ross Field-Twin Cities AP,BASE,residential_load_data/BASE/USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3_BASE.csv
402,MI,Cadillac-Wexford County AP,BASE,residential_load_data/BASE/USA_MI_Cadillac-Wexford.County.AP.726384_TMY3_BASE.csv
403,MI,Chippewa County Intl AP,BASE,residential_load_data/BASE/USA_MI_Chippewa.County.Intl.AP.727344_TMY3_BASE.csv
404,MI,Detroit-City AP,BASE,residential_load_data/BASE/USA_MI_Detroit-City.AP.725375_TMY3_BASE.csv
405,MI,Detroit-Willow Run AP,BASE,residential_load_data/BASE/USA_MI_Detroit-Willow.Run.AP.725376_TMY3_BASE.csv
406,MI,Detroit Metro AP,BASE,residential_load_data/BASE/USA_MI_Detroit.Metro.AP.725370_TMY3_BASE.csv
407,MI,Escanaba AWOS,BASE,residential_load_data/BASE/USA_MI_Escanaba.AWOS.726480_TMY3_BASE.csv
408,MI,Flint-Bishop Intl AP,BASE,residential_load_data/BASE/USA_MI_Flint-Bishop.Intl.AP.726370_TMY3_BASE.csv
409,MI,Grand Rapids-Kent County Intl AP,BASE,residential_load_data/BASE/USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3_BASE.csv
410,MI,Hancock-Houghton County AP,BASE,residential_load_data/BASE/USA_MI_Hancock-Houghton.County.AP.727440_TMY3_BASE.csv
411,MI,Houghton-Lake Roscommon County AP,BASE,residential_load_data/BASE/USA_MI_Houghton-Lake.Roscommon.County.AP.726380_TMY3_BASE.csv
412,MI,Howell-Livingston County AP,BASE,residential_load_data/BASE/USA_MI_Howell-Livingston.County.AP.725378_TMY3_BASE.csv
